,similarity,num_datapoints,cluster_id
324,1.0000001192092896,1,324
131,1.0000001192092896,1,131
165,1.0000001192092896,1,165
516,1.0000001192092896,1,516
109,1.0,1,109
178,1.0,1,178
169,1.0,1,169
412,0.9999999403953552,1,412
251,0.9999999403953552,1,251
292,0.9999998807907104,1,292
161,0.9999998807907104,1,161
136,0.9999998211860657,1,136
151,0.877027690410614,3,151
553,0.8723514080047607,2,553
332,0.8722491264343262,2,332
595,0.866803765296936,2,595
52,0.8657974004745483,2,52
148,0.842776894569397,3,148
345,0.83128821849823,2,345
548,0.8309351205825806,2,548
590,0.8086543679237366,3,590
450,0.8011178374290466,2,450
383,0.7949194312095642,3,383
386,0.7930974364280701,2,386
276,0.7903631329536438,4,276
96,0.7794550657272339,2,96
263,0.776854395866394,5,263
2,0.7740326523780823,3,2
357,0.7640514969825745,2,357
531,0.7595276236534119,11,531
210,0.7545318603515625,4,210
352,0.7476509213447571,6,352
76,0.7464159727096558,32,76
224,0.7460076212882996,3,224
588,0.7456834316253662,9,588
234,0.7426958084106445,3,234
479,0.7407079935073853,4,479
34,0.7402331233024597,2,34
525,0.7396984100341797,4,525
217,0.7387906312942505,74,217
503,0.7361544966697693,58,503
435,0.7344759702682495,3,435
394,0.7302444577217102,242,394
124,0.729436457157135,8,124
279,0.7274960279464722,2,279
195,0.7273508906364441,4,195
498,0.7250109314918518,177,498
221,0.7246883511543274,166,221
319,0.7236145734786987,13,319
459,0.7211410403251648,49,459
121,0.7201231122016907,40,121
145,0.719935417175293,115,145
236,0.7190704345703125,15,236
471,0.717430830001831,99,471
147,0.7147006988525391,2,147
205,0.7123034000396729,124,205
310,0.709961473941803,21,310
512,0.7099388241767883,5,512
288,0.7087895274162292,22,288
62,0.7086856961250305,4,62
80,0.7082789540290833,3,80
398,0.7082294821739197,17,398
448,0.7078817486763,25,448
376,0.7068273425102234,110,376
380,0.7057238817214966,37,380
204,0.7052158713340759,10,204
404,0.7048855423927307,5,404
106,0.7048273682594299,188,106
153,0.704165518283844,198,153
162,0.7039355635643005,11,162
