,similarity,num_datapoints,cluster_id
26,0.6965326070785522,586,26
75,0.6912970542907715,457,75
2,0.6803846955299377,441,2
1,0.6774318814277649,20,1
66,0.6768074631690979,366,66
87,0.6638769507408142,420,87
13,0.662574827671051,432,13
28,0.6598380208015442,627,28
29,0.6579058170318604,367,29
37,0.6559114456176758,407,37
8,0.6522554755210876,490,8
14,0.6495428681373596,663,14
84,0.6436660885810852,395,84
59,0.6426634192466736,472,59
3,0.6381297707557678,712,3
38,0.6356517672538757,538,38
61,0.6303623914718628,646,61
4,0.6275867223739624,389,4
90,0.6255146861076355,409,90
41,0.6250874996185303,708,41
35,0.624029278755188,631,35
46,0.6104704737663269,488,46
23,0.6035903096199036,550,23
97,0.6031674146652222,449,97
21,0.6018285155296326,576,21
79,0.6008016467094421,385,79
96,0.5988855361938477,259,96
31,0.5971388220787048,508,31
15,0.594748854637146,620,15
82,0.5945594310760498,541,82
11,0.5944691896438599,585,11
80,0.5935419797897339,577,80
40,0.5913040637969971,314,40
9,0.5878941416740417,565,9
48,0.5824869275093079,623,48
49,0.5741873383522034,406,49
64,0.5725526809692383,441,64
20,0.5724069476127625,699,20
98,0.5698876976966858,510,98
94,0.5697433352470398,424,94
22,0.569080114364624,325,22
78,0.5663318037986755,481,78
42,0.5648074150085449,435,42
91,0.5632149577140808,405,91
50,0.5611981749534607,610,50
63,0.5579270720481873,458,63
73,0.5571787357330322,397,73
55,0.5558853149414062,606,55
62,0.5556021332740784,378,62
36,0.5513980388641357,492,36
77,0.5497937202453613,606,77
45,0.5474646687507629,566,45
81,0.5472240447998047,489,81
65,0.5454242825508118,294,65
51,0.5435472726821899,493,51
34,0.543069064617157,367,34
56,0.5427966117858887,512,56
33,0.5402168035507202,494,33
54,0.5370778441429138,372,54
6,0.5365408658981323,626,6
89,0.5347403287887573,449,89
71,0.533804178237915,472,71
25,0.5327724814414978,462,25
10,0.5317365527153015,653,10
52,0.5306719541549683,522,52
39,0.5280088186264038,643,39
53,0.5253487229347229,416,53
85,0.5245046019554138,516,85
60,0.5243039727210999,323,60
19,0.5239331126213074,731,19
69,0.5237562656402588,381,69
27,0.5173455476760864,629,27
32,0.5168092250823975,452,32
17,0.5166226029396057,516,17
70,0.5161951780319214,704,70
92,0.5159707069396973,322,92
12,0.5156296491622925,499,12
68,0.5138803720474243,483,68
18,0.5105893015861511,608,18
47,0.5086578726768494,453,47
99,0.506645679473877,554,99
72,0.5042110681533813,445,72
0,0.5036242008209229,454,0
58,0.5022997260093689,493,58
67,0.501129150390625,513,67
7,0.49982550740242004,432,7
5,0.4984286427497864,625,5
83,0.4960869550704956,561,83
95,0.494261234998703,517,95
44,0.48939597606658936,696,44
57,0.48840975761413574,435,57
24,0.4694669246673584,489,24
16,0.46426087617874146,588,16
88,0.45074716210365295,443,88
74,0.44282975792884827,349,74
43,0.43936243653297424,632,43
86,0.43787768483161926,552,86
30,0.4341092109680176,610,30
93,0.4281923770904541,600,93
76,0.41960230469703674,676,76
