,similarity,num_datapoints,cluster_id
272,1.0000001192092896,1,272
147,1.0,1,147
93,0.9999998807907104,1,93
220,0.8834429979324341,3,220
3,0.835098385810852,2,3
136,0.8154589533805847,3,136
1,0.7981874942779541,2,1
309,0.7810877561569214,5,309
20,0.7655754089355469,4,20
85,0.7507195472717285,11,85
100,0.749209463596344,3,100
125,0.7463533282279968,34,125
112,0.7370940446853638,16,112
73,0.7341683506965637,17,73
180,0.7221102714538574,329,180
260,0.7212274670600891,6,260
213,0.7207382321357727,111,213
380,0.7191432118415833,175,380
23,0.7183569073677063,20,23
340,0.71299147605896,4,340
97,0.7113654017448425,138,97
224,0.7109169363975525,237,224
386,0.7089933753013611,131,386
157,0.7074227333068848,134,157
387,0.707173764705658,15,387
285,0.7069280743598938,167,285
127,0.7053744792938232,169,127
389,0.6979395747184753,3,389
182,0.697155773639679,48,182
395,0.6969064474105835,13,395
62,0.6950124502182007,29,62
262,0.6934117078781128,229,262
8,0.6929616332054138,34,8
381,0.6924431920051575,14,381
169,0.6923350691795349,6,169
310,0.69170743227005,6,310
288,0.6913675665855408,196,288
174,0.6913149952888489,140,174
17,0.6887400150299072,195,17
225,0.6872357726097107,205,225
240,0.6872195601463318,145,240
375,0.6871673464775085,109,375
119,0.6855804920196533,162,119
46,0.6850771307945251,183,46
195,0.6840624213218689,17,195
273,0.6837924718856812,80,273
104,0.6828255653381348,163,104
233,0.680986225605011,133,233
66,0.6808934807777405,128,66
45,0.6798774003982544,184,45
154,0.6794518828392029,65,154
48,0.679214358329773,181,48
33,0.6789312958717346,51,33
394,0.6788554191589355,114,394
2,0.6785899996757507,176,2
390,0.6781365871429443,100,390
92,0.6778925061225891,213,92
299,0.6765633225440979,149,299
105,0.6763197183609009,197,105
37,0.6755431890487671,123,37
212,0.673163652420044,17,212
172,0.672899603843689,7,172
280,0.6728481650352478,169,280
234,0.6723623275756836,307,234
294,0.6714587807655334,9,294
232,0.670912504196167,9,232
303,0.6699042916297913,27,303
131,0.6694300174713135,98,131
292,0.6693593263626099,107,292
79,0.6692448258399963,36,79
80,0.6691503524780273,159,80
11,0.6687492728233337,112,11
13,0.6684724688529968,132,13
38,0.6668989658355713,110,38
341,0.6668270230293274,3,341
75,0.6663922071456909,45,75
40,0.6657702922821045,123,40
271,0.6657448410987854,118,271
372,0.665091335773468,81,372
50,0.6637992858886719,67,50
250,0.6637880802154541,191,250
391,0.6634896993637085,186,391
217,0.6623547077178955,127,217
173,0.6623002290725708,246,173
194,0.6613278388977051,170,194
124,0.660509467124939,160,124
149,0.6603308916091919,148,149
354,0.659674346446991,5,354
170,0.6592179536819458,12,170
243,0.6577860713005066,5,243
312,0.657501220703125,51,312
31,0.6564176678657532,184,31
161,0.6554280519485474,152,161
291,0.655237078666687,148,291
12,0.6550874710083008,187,12
55,0.6543628573417664,27,55
350,0.6539976596832275,216,350
168,0.652178943157196,17,168
25,0.6519220471382141,179,25
248,0.6513996124267578,158,248
209,0.651130199432373,152,209
101,0.6504606604576111,145,101
42,0.650366485118866,181,42
345,0.6498933434486389,38,345
123,0.6494596004486084,117,123
297,0.6489639282226562,154,297
115,0.6461189985275269,116,115
363,0.6458312273025513,11,363
245,0.6446942090988159,215,245
32,0.6446849703788757,209,32
165,0.644513726234436,3,165
359,0.6443188190460205,170,359
252,0.6439173817634583,3,252
307,0.6426313519477844,203,307
244,0.6417199373245239,117,244
