,similarity,num_datapoints,cluster_id
118,0.8138450384140015,2,118
92,0.7814514636993408,3,92
83,0.75594562292099,336,83
124,0.7553549408912659,313,124
87,0.7341791391372681,27,87
139,0.7226243615150452,369,139
52,0.7208413481712341,5,52
130,0.714569628238678,503,130
22,0.7126749157905579,333,22
9,0.7095761895179749,299,9
0,0.7070199251174927,464,0
115,0.7064579129219055,377,115
150,0.7023152709007263,237,150
30,0.7014223337173462,320,30
57,0.6994999647140503,194,57
33,0.6993184089660645,460,33
177,0.6957845687866211,266,177
45,0.6957253813743591,303,45
89,0.6917731165885925,276,89
169,0.6889368891716003,396,169
17,0.688209593296051,424,17
98,0.6879656314849854,184,98
173,0.6871746182441711,238,173
95,0.6869179010391235,462,95
94,0.6864761710166931,251,94
61,0.6850162148475647,212,61
69,0.6849154233932495,14,69
7,0.6834229230880737,284,7
18,0.6818633675575256,519,18
19,0.6816558241844177,204,19
168,0.6805658936500549,368,168
79,0.6798126101493835,372,79
60,0.6796007752418518,264,60
27,0.6793234944343567,22,27
107,0.6791635155677795,315,107
13,0.6755121946334839,26,13
81,0.6752916574478149,336,81
36,0.6749412417411804,220,36
71,0.674834668636322,280,71
64,0.6735274791717529,307,64
41,0.6716646552085876,544,41
120,0.669152557849884,243,120
91,0.6690088510513306,211,91
82,0.6676445007324219,277,82
43,0.6672924757003784,603,43
75,0.6646873354911804,589,75
72,0.6645218729972839,303,72
116,0.6642688512802124,410,116
6,0.658839225769043,274,6
65,0.6556298732757568,365,65
42,0.6554406881332397,510,42
167,0.6542900204658508,290,167
25,0.653760552406311,455,25
148,0.6529715657234192,40,148
99,0.6528132557868958,216,99
172,0.6511839032173157,495,172
88,0.6505444049835205,315,88
90,0.6495548486709595,206,90
154,0.6486473083496094,321,154
158,0.6478882431983948,386,158
34,0.6472959518432617,278,34
138,0.646439790725708,357,138
29,0.6453354954719543,397,29
132,0.645330548286438,314,132
16,0.6453084945678711,281,16
174,0.6451064944267273,278,174
155,0.6438534259796143,234,155
129,0.6437438726425171,403,129
78,0.6435592770576477,347,78
54,0.6432867050170898,480,54
44,0.6432762742042542,572,44
144,0.6425869464874268,409,144
49,0.6415722966194153,367,49
152,0.6413115859031677,443,152
66,0.6394632458686829,366,66
3,0.6391893029212952,372,3
76,0.6387040019035339,265,76
137,0.6384714841842651,421,137
2,0.638286828994751,275,2
56,0.6372306942939758,272,56
170,0.634861171245575,364,170
100,0.6347557902336121,344,100
109,0.6346818208694458,268,109
151,0.6343386769294739,432,151
147,0.6341400146484375,327,147
50,0.6332301497459412,277,50
133,0.6324146389961243,311,133
70,0.6316781044006348,312,70
31,0.6309175491333008,256,31
12,0.6305575966835022,310,12
153,0.629634439945221,440,153
96,0.6281494498252869,388,96
86,0.6279019713401794,444,86
23,0.6276489496231079,345,23
166,0.6272608637809753,433,166
85,0.6267147660255432,28,85
63,0.6250635385513306,391,63
128,0.6248681545257568,475,128
126,0.6248369812965393,349,126
10,0.6247088313102722,491,10
68,0.6245760321617126,351,68
24,0.6244373917579651,13,24
178,0.6241656541824341,292,178
145,0.6238977909088135,575,145
97,0.6234951019287109,501,97
162,0.6229775547981262,287,162
179,0.6226794123649597,395,179
156,0.6223668456077576,496,156
110,0.621236264705658,193,110
146,0.6209983825683594,483,146
136,0.6208216547966003,98,136
77,0.620509147644043,385,77
53,0.6204622387886047,301,53
32,0.6196237802505493,406,32
123,0.6196169853210449,387,123
47,0.6195168495178223,475,47
163,0.6188432574272156,634,163
35,0.6174743175506592,284,35
159,0.6155125498771667,530,159
165,0.6147637367248535,490,165
73,0.612432062625885,392,73
119,0.6120798587799072,431,119
176,0.6102283000946045,355,176
140,0.6097403764724731,463,140
21,0.6086186170578003,626,21
26,0.6062526702880859,462,26
102,0.6048211455345154,698,102
114,0.603498101234436,447,114
121,0.6024813652038574,344,121
40,0.6024624109268188,799,40
149,0.601527214050293,69,149
93,0.6012125015258789,216,93
59,0.6009690761566162,300,59
37,0.5978883504867554,365,37
4,0.597119927406311,515,4
161,0.5945873260498047,685,161
8,0.5930572152137756,510,8
106,0.5921666026115417,320,106
39,0.5918698906898499,564,39
20,0.5910008549690247,383,20
11,0.5903857350349426,492,11
135,0.5887237191200256,451,135
84,0.58796226978302,838,84
117,0.5844399333000183,509,117
55,0.5807273387908936,556,55
171,0.578299880027771,489,171
141,0.5756418704986572,486,141
160,0.5732336044311523,346,160
111,0.572306752204895,445,111
113,0.5715983510017395,677,113
15,0.5688679218292236,305,15
143,0.5683234333992004,418,143
74,0.5632625818252563,602,74
48,0.562975287437439,640,48
58,0.562727689743042,276,58
103,0.5615401864051819,744,103
62,0.558513343334198,589,62
38,0.5576553344726562,314,38
104,0.5575050711631775,392,104
51,0.5572096705436707,554,51
125,0.5552441477775574,685,125
101,0.5483358502388,1060,101
46,0.5451805591583252,432,46
112,0.545072615146637,391,112
108,0.5398900508880615,606,108
157,0.5397069454193115,349,157
127,0.5388343334197998,398,127
28,0.5347158908843994,686,28
5,0.5338547229766846,600,5
134,0.531927764415741,497,134
105,0.5306035876274109,421,105
67,0.5259580612182617,653,67
1,0.5246857404708862,638,1
122,0.523956835269928,363,122
175,0.5218726396560669,336,175
131,0.5043078064918518,499,131
142,0.49409210681915283,512,142
164,0.4799647331237793,728,164
14,0.45943763852119446,562,14
80,0.43841075897216797,987,80
