,similarity,num_datapoints,cluster_id
187,1.000000238418579,1,187
668,1.000000238418579,1,668
573,1.000000238418579,1,573
617,1.0000001192092896,1,617
26,1.0000001192092896,1,26
254,1.0000001192092896,1,254
297,1.0000001192092896,1,297
228,1.0000001192092896,1,228
572,1.0000001192092896,1,572
632,1.0,1,632
32,1.0,1,32
551,1.0,1,551
743,1.0,1,743
21,1.0,1,21
406,1.0,1,406
371,1.0,1,371
532,1.0,1,532
543,1.0,1,543
37,1.0,1,37
89,1.0,1,89
328,1.0,1,328
318,1.0,1,318
206,1.0,1,206
30,1.0,1,30
181,0.9999999403953552,1,181
509,0.9999999403953552,1,509
68,0.9999999403953552,1,68
362,0.9999999403953552,1,362
758,0.9999998807907104,1,758
0,0.9999998807907104,1,0
537,0.9999998807907104,1,537
390,0.9999998807907104,1,390
192,0.9999998807907104,1,192
727,0.9999998807907104,1,727
478,0.9999998807907104,1,478
316,0.9999998807907104,1,316
626,0.9999998807907104,1,626
298,0.9848897457122803,2,298
166,0.9121410846710205,2,166
581,0.9009402990341187,2,581
143,0.8892667293548584,2,143
99,0.8637861013412476,2,99
411,0.859614908695221,2,411
705,0.8538275957107544,2,705
420,0.8493057489395142,2,420
430,0.8407735228538513,3,430
670,0.8405854105949402,2,670
541,0.8405587673187256,2,541
398,0.8360542058944702,2,398
253,0.8334858417510986,2,253
655,0.8333345651626587,2,655
716,0.8284459114074707,2,716
177,0.8275214433670044,3,177
725,0.8265501260757446,3,725
545,0.8218111395835876,2,545
351,0.8132312893867493,3,351
114,0.8110130429267883,6,114
686,0.8071474432945251,3,686
381,0.8008474111557007,2,381
221,0.8004263043403625,2,221
266,0.7985937595367432,2,266
414,0.792312741279602,3,414
458,0.7907494902610779,4,458
125,0.786865234375,2,125
373,0.7865006923675537,7,373
595,0.7850787043571472,4,595
384,0.7844052910804749,6,384
169,0.7837217450141907,3,169
311,0.7815397381782532,3,311
250,0.7807705402374268,118,250
666,0.77579665184021,3,666
19,0.7736637592315674,4,19
403,0.7693822383880615,2,403
601,0.7673948407173157,10,601
618,0.7625986933708191,25,618
260,0.7617829442024231,5,260
