,similarity,num_datapoints,cluster_id
169,0.588232696056366,510,169
141,0.5880464315414429,466,141
159,0.5856294631958008,544,159
128,0.5851691365242004,247,128
203,0.5823838114738464,295,203
199,0.5821883678436279,53,199
152,0.5817018151283264,527,152
35,0.5804875493049622,459,35
56,0.5779522061347961,314,56
84,0.5760619640350342,578,84
130,0.5751048922538757,109,130
135,0.5743908286094666,545,135
85,0.5737079977989197,585,85
79,0.5736296772956848,465,79
57,0.5730080008506775,459,57
108,0.5726275444030762,367,108
78,0.5716165900230408,242,78
184,0.5708202719688416,367,184
137,0.5687656998634338,186,137
103,0.5677438378334045,338,103
110,0.5663666725158691,470,110
38,0.5659863352775574,586,38
165,0.5614694952964783,674,165
167,0.56073397397995,625,167
149,0.5584158897399902,750,149
76,0.5572723746299744,463,76
154,0.551271915435791,621,154
192,0.5488457083702087,379,192
72,0.5473714470863342,315,72
145,0.5451018214225769,354,145
115,0.541981041431427,547,115
190,0.5419569611549377,307,190
42,0.5410441160202026,416,42
176,0.5366034507751465,269,176
47,0.5355846285820007,390,47
63,0.5340059399604797,454,63
109,0.530846893787384,315,109
146,0.5306004881858826,391,146
148,0.5257912278175354,469,148
6,0.5239365696907043,260,6
210,0.5222961902618408,201,210
178,0.5191050171852112,530,178
70,0.5166543126106262,421,70
93,0.5133124589920044,340,93
2,0.5086228251457214,560,2
205,0.494988352060318,475,205
59,0.49345001578330994,556,59
9,0.4626958966255188,600,9
32,0.44342178106307983,1006,32
