,similarity,num_datapoints,cluster_id
67,0.6186785697937012,375,67
158,0.6169025301933289,291,158
148,0.6164734959602356,389,148
7,0.616412341594696,170,7
237,0.6162720918655396,565,237
226,0.6161741614341736,557,226
144,0.6156391501426697,435,144
140,0.614147961139679,427,140
59,0.613543689250946,260,59
119,0.6132209897041321,324,119
2,0.6128959059715271,307,2
127,0.6125161647796631,78,127
167,0.6123191714286804,459,167
150,0.6113048195838928,102,150
72,0.6100060939788818,260,72
131,0.6096648573875427,522,131
217,0.6092151999473572,29,217
36,0.6078621745109558,251,36
69,0.607245922088623,239,69
153,0.6070604920387268,412,153
20,0.607020378112793,330,20
231,0.6055107116699219,301,231
1,0.6049373149871826,267,1
58,0.6046273708343506,438,58
129,0.6038645505905151,406,129
138,0.6001633405685425,424,138
86,0.5991061329841614,292,86
197,0.5990811586380005,284,197
50,0.5978633165359497,349,50
18,0.5970149636268616,25,18
229,0.596726655960083,349,229
152,0.5961760878562927,276,152
233,0.5960536599159241,501,233
62,0.5956538915634155,276,62
225,0.5938305854797363,417,225
227,0.5927922129631042,349,227
186,0.5872820019721985,320,186
147,0.5865294337272644,352,147
48,0.5857561826705933,465,48
176,0.5854932069778442,318,176
132,0.5842121243476868,315,132
157,0.5835727453231812,418,157
68,0.5827893614768982,321,68
120,0.5821329355239868,298,120
100,0.5821022391319275,341,100
189,0.5803959965705872,392,189
21,0.5802136659622192,355,21
49,0.57962566614151,296,49
135,0.5793243646621704,340,135
12,0.5734127163887024,504,12
28,0.5728687644004822,278,28
95,0.5707919597625732,369,95
76,0.5675514340400696,397,76
98,0.56578129529953,137,98
38,0.5649816989898682,312,38
104,0.5645701885223389,489,104
125,0.563040554523468,592,125
56,0.5627393126487732,549,56
64,0.5620403289794922,522,64
184,0.5605134963989258,659,184
164,0.5585179924964905,202,164
196,0.5567970275878906,326,196
234,0.555252730846405,393,234
183,0.5543069243431091,453,183
213,0.5535827875137329,485,213
203,0.5507619976997375,585,203
101,0.5505626797676086,209,101
4,0.548871636390686,433,4
163,0.544098973274231,668,163
235,0.5379863381385803,378,235
191,0.5372335910797119,447,191
212,0.5354557633399963,229,212
151,0.5349216461181641,455,151
239,0.534530758857727,312,239
200,0.5340781807899475,575,200
65,0.531448245048523,335,65
13,0.5231797099113464,528,13
121,0.5209311842918396,502,121
149,0.5158782601356506,340,149
91,0.5134260654449463,447,91
170,0.5068908333778381,434,170
94,0.5043951272964478,488,94
24,0.5005158185958862,591,24
88,0.4937949776649475,498,88
180,0.4584815204143524,635,180
81,0.3945924937725067,679,81
