,similarity,num_datapoints,cluster_id
3165,1.000000238418579,1,3165
6237,1.000000238418579,1,6237
8866,1.000000238418579,1,8866
5579,1.000000238418579,1,5579
2759,1.000000238418579,1,2759
2743,1.000000238418579,1,2743
3201,1.000000238418579,1,3201
5490,1.000000238418579,1,5490
9000,1.000000238418579,1,9000
8165,1.000000238418579,1,8165
2615,1.000000238418579,1,2615
2576,1.000000238418579,1,2576
404,1.000000238418579,1,404
8998,1.000000238418579,1,8998
788,1.000000238418579,1,788
463,1.000000238418579,1,463
2973,1.000000238418579,1,2973
2259,1.000000238418579,1,2259
8406,1.000000238418579,1,8406
4425,1.000000238418579,1,4425
1536,1.000000238418579,1,1536
7113,1.000000238418579,1,7113
9902,1.000000238418579,1,9902
2524,1.000000238418579,1,2524
5047,1.000000238418579,1,5047
6551,1.000000238418579,1,6551
8613,1.000000238418579,1,8613
2441,1.000000238418579,1,2441
7576,1.000000238418579,1,7576
8604,1.000000238418579,1,8604
6777,1.000000238418579,1,6777
5913,1.000000238418579,1,5913
8579,1.000000238418579,1,8579
6786,1.000000238418579,1,6786
9956,1.000000238418579,1,9956
3945,1.000000238418579,1,3945
20,1.000000238418579,1,20
2903,1.000000238418579,1,2903
8560,1.000000238418579,1,8560
3997,1.000000238418579,1,3997
9587,1.000000238418579,1,9587
6753,1.000000238418579,1,6753
8037,1.000000238418579,1,8037
1815,1.000000238418579,1,1815
1080,1.000000238418579,1,1080
6153,1.000000238418579,1,6153
3838,1.000000238418579,1,3838
4879,1.000000238418579,1,4879
8333,1.000000238418579,1,8333
8065,1.000000238418579,1,8065
1881,1.000000238418579,1,1881
4716,1.0000001192092896,1,4716
4584,1.0000001192092896,1,4584
8591,1.0000001192092896,1,8591
4565,1.0000001192092896,1,4565
4683,1.0000001192092896,1,4683
4587,1.0000001192092896,1,4587
8582,1.0000001192092896,1,8582
906,1.0000001192092896,1,906
8589,1.0000001192092896,1,8589
4633,1.0000001192092896,1,4633
4642,1.0000001192092896,1,4642
8821,1.0000001192092896,1,8821
4412,1.0000001192092896,1,4412
4558,1.0000001192092896,1,4558
4166,1.0000001192092896,1,4166
1022,1.0000001192092896,1,1022
4214,1.0000001192092896,1,4214
4209,1.0000001192092896,1,4209
4203,1.0000001192092896,1,4203
4191,1.0000001192092896,1,4191
4179,1.0000001192092896,1,4179
8725,1.0000001192092896,1,8725
8611,1.0000001192092896,1,8611
1040,1.0000001192092896,1,1040
4098,1.0000001192092896,1,4098
1055,1.0000001192092896,1,1055
4075,1.0000001192092896,1,4075
4065,1.0000001192092896,1,4065
8757,1.0000001192092896,1,8757
4215,1.0000001192092896,1,4215
4217,1.0000001192092896,1,4217
4283,1.0000001192092896,1,4283
8691,1.0000001192092896,1,8691
4307,1.0000001192092896,1,4307
4333,1.0000001192092896,1,4333
4338,1.0000001192092896,1,4338
4349,1.0000001192092896,1,4349
4352,1.0000001192092896,1,4352
9716,1.0000001192092896,1,9716
4368,1.0000001192092896,1,4368
4378,1.0000001192092896,1,4378
966,1.0000001192092896,1,966
4483,1.0000001192092896,1,4483
8631,1.0000001192092896,1,8631
4527,1.0000001192092896,1,4527
4537,1.0000001192092896,1,4537
8571,1.0000001192092896,1,8571
818,1.0000001192092896,1,818
8564,1.0000001192092896,1,8564
638,1.0000001192092896,1,638
5739,1.0000001192092896,1,5739
5680,1.0000001192092896,1,5680
5661,1.0000001192092896,1,5661
5647,1.0000001192092896,1,5647
8335,1.0000001192092896,1,8335
5600,1.0000001192092896,1,5600
5555,1.0000001192092896,1,5555
5410,1.0000001192092896,1,5410
5519,1.0000001192092896,1,5519
5514,1.0000001192092896,1,5514
5502,1.0000001192092896,1,5502
8381,1.0000001192092896,1,8381
5475,1.0000001192092896,1,5475
5430,1.0000001192092896,1,5430
5743,1.0000001192092896,1,5743
5744,1.0000001192092896,1,5744
592,1.0000001192092896,1,592
5791,1.0000001192092896,1,5791
5811,1.0000001192092896,1,5811
8284,1.0000001192092896,1,8284
5868,1.0000001192092896,1,5868
564,1.0000001192092896,1,564
8272,1.0000001192092896,1,8272
8266,1.0000001192092896,1,8266
8265,1.0000001192092896,1,8265
5944,1.0000001192092896,1,5944
5960,1.0000001192092896,1,5960
9836,1.0000001192092896,1,9836
5961,1.0000001192092896,1,5961
5972,1.0000001192092896,1,5972
5994,1.0000001192092896,1,5994
5423,1.0000001192092896,1,5423
9796,1.0000001192092896,1,9796
4766,1.0000001192092896,1,4766
4024,1.0000001192092896,1,4024
8503,1.0000001192092896,1,8503
4956,1.0000001192092896,1,4956
9770,1.0000001192092896,1,9770
4930,1.0000001192092896,1,4930
4924,1.0000001192092896,1,4924
9769,1.0000001192092896,1,9769
8531,1.0000001192092896,1,8531
5404,1.0000001192092896,1,5404
4871,1.0000001192092896,1,4871
9762,1.0000001192092896,1,9762
8532,1.0000001192092896,1,8532
857,1.0000001192092896,1,857
4794,1.0000001192092896,1,4794
1752,1.0000001192092896,1,1752
4968,1.0000001192092896,1,4968
8496,1.0000001192092896,1,8496
5058,1.0000001192092896,1,5058
5060,1.0000001192092896,1,5060
5086,1.0000001192092896,1,5086
5092,1.0000001192092896,1,5092
5103,1.0000001192092896,1,5103
5104,1.0000001192092896,1,5104
5113,1.0000001192092896,1,5113
5198,1.0000001192092896,1,5198
726,1.0000001192092896,1,726
5267,1.0000001192092896,1,5267
5278,1.0000001192092896,1,5278
709,1.0000001192092896,1,709
8411,1.0000001192092896,1,8411
5373,1.0000001192092896,1,5373
5390,1.0000001192092896,1,5390
4041,1.0000001192092896,1,4041
3935,1.0000001192092896,1,3935
1074,1.0000001192092896,1,1074
2222,1.0000001192092896,1,2222
2417,1.0000001192092896,1,2417
2342,1.0000001192092896,1,2342
2309,1.0000001192092896,1,2309
2299,1.0000001192092896,1,2299
9256,1.0000001192092896,1,9256
1551,1.0000001192092896,1,1551
1561,1.0000001192092896,1,1561
9304,1.0000001192092896,1,9304
2199,1.0000001192092896,1,2199
2196,1.0000001192092896,1,2196
2170,1.0000001192092896,1,2170
2167,1.0000001192092896,1,2167
1582,1.0000001192092896,1,1582
2136,1.0000001192092896,1,2136
2421,1.0000001192092896,1,2421
9203,1.0000001192092896,1,9203
2439,1.0000001192092896,1,2439
1503,1.0000001192092896,1,1503
9191,1.0000001192092896,1,9191
2492,1.0000001192092896,1,2492
2497,1.0000001192092896,1,2497
9175,1.0000001192092896,1,9175
9556,1.0000001192092896,1,9556
1486,1.0000001192092896,1,1486
2538,1.0000001192092896,1,2538
2539,1.0000001192092896,1,2539
2546,1.0000001192092896,1,2546
2554,1.0000001192092896,1,2554
1470,1.0000001192092896,1,1470
2589,1.0000001192092896,1,2589
9563,1.0000001192092896,1,9563
9518,1.0000001192092896,1,9518
9513,1.0000001192092896,1,9513
2667,1.0000001192092896,1,2667
1884,1.0000001192092896,1,1884
1676,1.0000001192092896,1,1676
9415,1.0000001192092896,1,9415
