,similarity,num_datapoints,cluster_id
247,0.6394867300987244,279,247
62,0.6389901638031006,116,62
216,0.6387714147567749,152,216
31,0.63871169090271,92,31
41,0.6382989287376404,375,41
207,0.6382582187652588,38,207
7,0.6380980610847473,248,7
223,0.6378798484802246,145,223
73,0.6371744871139526,27,73
87,0.6371262669563293,308,87
162,0.63681960105896,262,162
138,0.636756420135498,72,138
332,0.6357699632644653,335,332
34,0.6342844367027283,276,34
131,0.6335146427154541,207,131
101,0.632241427898407,271,101
107,0.6320722103118896,186,107
230,0.6319116353988647,318,230
78,0.6317057013511658,226,78
193,0.6315562725067139,285,193
19,0.6305077075958252,147,19
10,0.6302946209907532,286,10
93,0.6299887895584106,66,93
221,0.6294456124305725,234,221
54,0.6293433308601379,118,54
122,0.627699613571167,307,122
284,0.6273713707923889,107,284
89,0.6259766817092896,253,89
109,0.6256741881370544,196,109
272,0.6256370544433594,138,272
179,0.6256216764450073,25,179
2,0.6249753832817078,189,2
83,0.6247959733009338,107,83
213,0.6247256994247437,183,213
72,0.624192476272583,273,72
79,0.6234773397445679,212,79
24,0.6234663724899292,408,24
313,0.6234381794929504,118,313
114,0.6233755350112915,391,114
42,0.623028039932251,229,42
328,0.6226985454559326,184,328
219,0.6225218176841736,181,219
298,0.6223772764205933,171,298
330,0.6205899715423584,111,330
180,0.6198890805244446,72,180
95,0.6197516918182373,354,95
55,0.6178291440010071,318,55
11,0.6171262264251709,406,11
308,0.6156793236732483,83,308
66,0.6154513955116272,457,66
0,0.6146789789199829,389,0
275,0.6134606003761292,170,275
134,0.6128440499305725,331,134
58,0.6126952171325684,277,58
295,0.6120174527168274,296,295
105,0.611423671245575,254,105
156,0.6106323599815369,205,156
326,0.6095598340034485,140,326
174,0.6095520257949829,209,174
346,0.6095043420791626,497,346
259,0.6094635128974915,256,259
99,0.6089693307876587,30,99
241,0.6088961958885193,163,241
118,0.6084175109863281,220,118
26,0.6079382300376892,198,26
23,0.606421709060669,226,23
127,0.6060675978660583,309,127
80,0.605778694152832,339,80
60,0.6052451729774475,133,60
25,0.604695200920105,272,25
287,0.6046642065048218,218,287
125,0.6034926772117615,584,125
16,0.6034542322158813,302,16
293,0.6016344428062439,300,293
110,0.6013147234916687,145,110
292,0.6005430817604065,103,292
214,0.6002857089042664,493,214
303,0.5999171137809753,178,303
210,0.5967575907707214,93,210
36,0.5963047742843628,328,36
117,0.5962016582489014,318,117
212,0.5959368348121643,382,212
319,0.5942445993423462,182,319
327,0.5941888093948364,258,327
143,0.5935838222503662,211,143
136,0.5928964614868164,319,136
64,0.5911561250686646,264,64
172,0.5907263159751892,216,172
165,0.5902419090270996,504,165
120,0.5871196985244751,306,120
160,0.5859204530715942,352,160
309,0.5857587456703186,362,309
236,0.5851035118103027,556,236
271,0.5845233201980591,203,271
5,0.5840909481048584,291,5
276,0.5840557813644409,380,276
146,0.5838989019393921,302,146
343,0.5825036764144897,234,343
173,0.5809319615364075,190,173
277,0.5803215503692627,59,277
217,0.578676700592041,289,217
8,0.5748425126075745,479,8
231,0.5730324387550354,283,231
96,0.5721826553344727,229,96
270,0.5721287727355957,265,270
48,0.5707758069038391,355,48
77,0.5707449913024902,281,77
344,0.569897472858429,371,344
183,0.5687495470046997,468,183
46,0.5677565932273865,312,46
161,0.5668694972991943,293,161
285,0.5665984749794006,220,285
148,0.5655502676963806,393,148
225,0.5650836229324341,261,225
111,0.5646950006484985,185,111
166,0.5636522769927979,300,166
65,0.5633472800254822,522,65
140,0.5626761317253113,6,140
208,0.5625296831130981,201,208
281,0.5607128143310547,334,281
304,0.5606683492660522,176,304
18,0.5589995384216309,195,18
289,0.5588757991790771,273,289
158,0.5579848885536194,299,158
227,0.5558653473854065,230,227
204,0.5518830418586731,332,204
171,0.551464319229126,240,171
266,0.5514243245124817,281,266
206,0.5506793856620789,412,206
318,0.546079158782959,182,318
82,0.5460598468780518,289,82
315,0.5455561280250549,310,315
228,0.5450735688209534,228,228
153,0.5448625683784485,588,153
133,0.5430101752281189,337,133
258,0.5395989418029785,129,258
69,0.5360658764839172,365,69
29,0.5336265563964844,280,29
100,0.5209082365036011,411,100
185,0.5181794762611389,366,185
126,0.5178846716880798,492,126
181,0.5105805993080139,344,181
39,0.5060637593269348,473,39
90,0.5058563947677612,353,90
177,0.5039758086204529,219,177
53,0.5006319284439087,282,53
38,0.4668633043766022,432,38
3,0.454647421836853,312,3
235,0.4520469605922699,318,235
299,0.40448862314224243,895,299
