,similarity,num_datapoints,cluster_id
147,0.660826563835144,427,147
171,0.6606577038764954,280,171
107,0.6597633957862854,5,107
263,0.6590585708618164,383,263
104,0.658498227596283,107,104
130,0.6579412221908569,50,130
190,0.6576514840126038,243,190
111,0.6575146913528442,174,111
97,0.6572990417480469,146,97
80,0.6564709544181824,203,80
92,0.6564168930053711,286,92
109,0.6557241678237915,308,109
135,0.65496826171875,261,135
191,0.6549490690231323,302,191
261,0.6541173458099365,232,261
59,0.6541048288345337,237,59
181,0.6534599661827087,231,181
25,0.6527969837188721,280,25
132,0.6520585417747498,223,132
102,0.6514552235603333,146,102
124,0.6514281630516052,376,124
234,0.6511799097061157,254,234
209,0.6510648131370544,279,209
270,0.6510519981384277,218,270
2,0.6509863138198853,335,2
170,0.6507086157798767,165,170
127,0.6501309275627136,44,127
137,0.6493040323257446,166,137
164,0.6492078304290771,286,164
260,0.6492010354995728,223,260
218,0.6491417288780212,359,218
196,0.6487250328063965,40,196
11,0.6486916542053223,41,11
202,0.6481783390045166,11,202
258,0.6480078101158142,319,258
285,0.647834300994873,347,285
292,0.6476845145225525,220,292
200,0.6475396752357483,214,200
63,0.6471216678619385,223,63
74,0.6466403007507324,330,74
76,0.646430492401123,29,76
290,0.6462795734405518,22,290
52,0.6452499032020569,21,52
284,0.6450936794281006,425,284
67,0.6441285014152527,210,67
220,0.6439942121505737,210,220
7,0.6439287662506104,276,7
133,0.6436610221862793,230,133
268,0.6427849531173706,294,268
166,0.6425487995147705,15,166
93,0.6419147849082947,366,93
205,0.6413968801498413,264,205
122,0.6412811279296875,363,122
155,0.6409711837768555,483,155
120,0.64069002866745,134,120
115,0.6400946378707886,212,115
230,0.6400047540664673,65,230
26,0.6373204588890076,393,26
23,0.6370742917060852,290,23
123,0.6365260481834412,291,123
162,0.6349725127220154,296,162
227,0.6347890496253967,262,227
157,0.6341238021850586,258,157
72,0.6340851783752441,248,72
255,0.6340172290802002,383,255
207,0.6337155699729919,270,207
286,0.6324734687805176,242,286
99,0.6318829655647278,44,99
189,0.6317960023880005,162,189
203,0.6314650177955627,425,203
269,0.6305639743804932,58,269
237,0.6303013563156128,13,237
36,0.6290335059165955,238,36
233,0.6286656260490417,350,233
213,0.6268131136894226,28,213
71,0.6267815232276917,132,71
224,0.6257298588752747,124,224
32,0.6255905628204346,231,32
89,0.6253896355628967,313,89
156,0.6253231763839722,136,156
128,0.6248014569282532,281,128
182,0.6244986653327942,318,182
27,0.6242333650588989,353,27
50,0.6236798167228699,372,50
42,0.6230445504188538,294,42
41,0.6228443384170532,336,41
57,0.6220912933349609,225,57
1,0.6220460534095764,228,1
60,0.6218088865280151,520,60
151,0.6215069890022278,380,151
214,0.621138870716095,309,214
273,0.6211276650428772,448,273
8,0.6197391152381897,312,8
174,0.6194969415664673,115,174
221,0.6192516684532166,163,221
251,0.6188476085662842,248,251
249,0.618838369846344,254,249
15,0.6178242564201355,277,15
14,0.6167892217636108,113,14
65,0.616740882396698,232,65
119,0.6166402101516724,198,119
150,0.6163163781166077,115,150
143,0.6162510514259338,378,143
208,0.6161279082298279,250,208
217,0.6157732009887695,309,217
96,0.6149663925170898,254,96
266,0.6146417260169983,40,266
10,0.6144505143165588,82,10
125,0.6143668293952942,242,125
212,0.613835334777832,59,212
298,0.6134850382804871,437,298
231,0.613060474395752,571,231
87,0.6130034923553467,188,87
274,0.6118131875991821,300,274
31,0.6117016673088074,29,31
240,0.6114385724067688,273,240
62,0.61070317029953,273,62
84,0.6105376482009888,243,84
193,0.6097913384437561,127,193
184,0.608506977558136,252,184
64,0.6081651449203491,119,64
244,0.6078498959541321,225,244
19,0.6065053939819336,253,19
126,0.6037073731422424,539,126
90,0.6034400463104248,213,90
210,0.6032472252845764,221,210
28,0.6010020971298218,264,28
134,0.5992695093154907,246,134
54,0.5986322164535522,406,54
232,0.5971357226371765,464,232
83,0.5964125394821167,312,83
108,0.5942642092704773,333,108
100,0.5937954187393188,342,100
149,0.5921911001205444,360,149
216,0.5914162993431091,356,216
291,0.5907480120658875,223,291
264,0.5899015665054321,256,264
152,0.5890998840332031,441,152
287,0.5886616706848145,6,287
81,0.5879485607147217,187,81
276,0.584262490272522,303,276
16,0.5824935436248779,458,16
241,0.5819015502929688,336,241
82,0.5818206071853638,291,82
117,0.5803419947624207,429,117
245,0.5795900821685791,258,245
167,0.5795254707336426,267,167
271,0.5776907801628113,60,271
239,0.5774974822998047,248,239
294,0.5771160125732422,311,294
163,0.5767887830734253,233,163
188,0.5715123414993286,271,188
51,0.5710027813911438,238,51
250,0.5709946155548096,85,250
254,0.5708974003791809,301,254
140,0.5691813230514526,361,140
275,0.5687822699546814,373,275
103,0.5680923461914062,291,103
186,0.568062961101532,231,186
112,0.5671236515045166,620,112
94,0.5670579671859741,370,94
278,0.5657881498336792,500,278
38,0.5655013918876648,270,38
228,0.5642991662025452,112,228
139,0.5642899870872498,471,139
257,0.5603044629096985,273,257
85,0.5575329065322876,394,85
168,0.5572774410247803,225,168
73,0.5567935109138489,365,73
21,0.5552366971969604,520,21
88,0.5549128651618958,300,88
235,0.5518453121185303,90,235
159,0.5486059188842773,538,159
35,0.5482812523841858,372,35
293,0.5467166304588318,441,293
199,0.5467009544372559,188,199
226,0.5451915860176086,394,226
70,0.5451357364654541,251,70
211,0.5428193211555481,765,211
129,0.539124608039856,422,129
131,0.5379948019981384,383,131
215,0.5303786396980286,259,215
154,0.5302645564079285,363,154
283,0.5242963433265686,556,283
148,0.521626353263855,384,148
243,0.5134256482124329,356,243
192,0.5078955888748169,479,192
56,0.5068087577819824,63,56
253,0.5017830729484558,600,253
178,0.4897664785385132,535,178
44,0.4824323058128357,462,44
201,0.4767616391181946,221,201
256,0.463821142911911,607,256
24,0.39571335911750793,885,24
