,similarity,num_datapoints,cluster_id
170,1.0,1,170
223,1.0,1,223
294,0.816848635673523,2,294
8,0.796811044216156,3,8
147,0.7786749601364136,4,147
136,0.7771542072296143,3,136
220,0.7420071959495544,49,220
92,0.7366547584533691,38,92
100,0.7326584458351135,294,100
102,0.7206668257713318,86,102
115,0.7189937829971313,143,115
279,0.7161856293678284,21,279
25,0.7159861922264099,129,25
202,0.7142677903175354,175,202
45,0.7130101919174194,315,45
112,0.7101830840110779,49,112
297,0.70793616771698,48,297
127,0.7079101204872131,159,127
66,0.7078689336776733,242,66
240,0.6998674273490906,43,240
285,0.6934966444969177,213,285
73,0.6897493600845337,8,73
273,0.6894029378890991,225,273
225,0.6891757845878601,198,225
9,0.6889007687568665,192,9
105,0.6888176202774048,122,105
267,0.6860840916633606,123,267
104,0.684990644454956,214,104
288,0.684669554233551,205,288
121,0.6836170554161072,5,121
119,0.6827983260154724,131,119
46,0.6802336573600769,186,46
174,0.6767624020576477,81,174
2,0.675896942615509,207,2
299,0.6747696399688721,144,299
23,0.6741015911102295,243,23
252,0.6729331016540527,9,252
250,0.6727025508880615,434,250
157,0.6701985001564026,170,157
11,0.669838547706604,174,11
140,0.6697413921356201,213,140
40,0.6688657402992249,80,40
159,0.6681115627288818,130,159
138,0.6676046252250671,189,138
79,0.6674309372901917,158,79
17,0.6660100817680359,215,17
37,0.6640176773071289,210,37
233,0.6637794375419617,160,233
206,0.6633129715919495,168,206
262,0.6630776524543762,193,262
75,0.6630386114120483,193,75
57,0.6619397401809692,172,57
217,0.6618009805679321,115,217
213,0.6608700752258301,73,213
248,0.6600310206413269,142,248
124,0.6583704352378845,48,124
85,0.6573253870010376,194,85
195,0.6571821570396423,254,195
12,0.6569355130195618,204,12
62,0.6546850800514221,215,62
97,0.6544151902198792,239,97
173,0.6538366675376892,370,173
209,0.6536556482315063,119,209
33,0.6527451276779175,204,33
260,0.6517488360404968,113,260
271,0.648703932762146,193,271
154,0.6484777927398682,115,154
149,0.6462933421134949,224,149
20,0.6449186205863953,172,20
38,0.6446086168289185,256,38
280,0.6435385346412659,189,280
194,0.6416499018669128,45,194
177,0.6401113867759705,11,177
42,0.6397567391395569,212,42
200,0.6384060978889465,6,200
6,0.6375160813331604,135,6
55,0.6369636654853821,242,55
131,0.6366468667984009,204,131
49,0.6348744630813599,165,49
190,0.6343401074409485,55,190
52,0.6332594156265259,184,52
254,0.632253110408783,62,254
292,0.6289764642715454,22,292
1,0.6285125613212585,66,1
161,0.6284086108207703,104,161
216,0.6244633793830872,172,216
128,0.6244099736213684,225,128
133,0.6238275170326233,161,133
166,0.6237570643424988,223,166
54,0.6234281659126282,77,54
44,0.6223965287208557,224,44
30,0.6217480301856995,146,30
182,0.6207088828086853,171,182
65,0.6194301247596741,210,65
238,0.6191891431808472,109,238
87,0.6191790699958801,39,87
125,0.6165058612823486,137,125
189,0.6162090301513672,108,189
268,0.6161646246910095,193,268
165,0.6156451106071472,262,165
156,0.6154471635818481,161,156
129,0.6128247976303101,414,129
257,0.6123689413070679,147,257
