,similarity,num_datapoints,cluster_id
238,0.6607896685600281,348,238
233,0.660362720489502,343,233
37,0.6600844860076904,257,37
216,0.6593987345695496,311,216
225,0.6589952111244202,380,225
113,0.6585111618041992,78,113
62,0.6583777070045471,161,62
237,0.6570557355880737,154,237
116,0.6561833620071411,7,116
31,0.6552743315696716,324,31
249,0.6551510095596313,92,249
86,0.6549359560012817,61,86
231,0.652912437915802,29,231
210,0.6527220010757446,269,210
145,0.6516842842102051,188,145
211,0.6509292125701904,21,211
73,0.6501901149749756,250,73
58,0.6495568752288818,165,58
93,0.6489829421043396,350,93
49,0.6487278938293457,145,49
20,0.6486930847167969,356,20
229,0.6486052870750427,295,229
168,0.6484647393226624,245,168
139,0.6484555602073669,83,139
106,0.6484193205833435,244,106
25,0.6481865048408508,354,25
117,0.6481831669807434,467,117
188,0.6477831602096558,310,188
146,0.6477463841438293,266,146
27,0.6474622488021851,372,27
2,0.6471040844917297,377,2
111,0.6470786333084106,78,111
89,0.6464951634407043,324,89
177,0.6461132168769836,470,177
183,0.6459463834762573,288,183
21,0.645786702632904,15,21
167,0.6453983783721924,126,167
172,0.6449281573295593,53,172
34,0.644111156463623,330,34
107,0.6432849764823914,348,107
84,0.6426575779914856,182,84
128,0.6424028873443604,407,128
120,0.6416332721710205,225,120
195,0.6416006684303284,415,195
47,0.6414178013801575,266,47
156,0.6411511301994324,116,156
56,0.6392857432365417,26,56
53,0.6391867995262146,436,53
149,0.6388062834739685,12,149
65,0.6386322379112244,133,65
189,0.6383202075958252,231,189
182,0.6382465958595276,377,182
214,0.638094961643219,276,214
203,0.638014554977417,218,203
186,0.6379295587539673,289,186
204,0.6377414464950562,351,204
222,0.636853814125061,83,222
184,0.6367702484130859,295,184
45,0.6356823444366455,237,45
8,0.635002613067627,389,8
70,0.6332437992095947,271,70
66,0.6327545046806335,243,66
181,0.6323986649513245,361,181
13,0.6323780417442322,424,13
180,0.6321893930435181,326,180
213,0.6310833692550659,278,213
134,0.6304800510406494,113,134
122,0.6300623416900635,338,122
109,0.6300044655799866,137,109
63,0.6287937164306641,235,63
165,0.6278322339057922,40,165
105,0.6273382306098938,307,105
108,0.6266562938690186,214,108
240,0.6242707967758179,314,240
157,0.6235960721969604,461,157
239,0.623519778251648,315,239
246,0.6226609349250793,421,246
155,0.6226167678833008,451,155
76,0.6225049495697021,467,76
147,0.6220494508743286,22,147
150,0.6216014623641968,491,150
137,0.6213683485984802,568,137
68,0.6208634376525879,388,68
69,0.6205299496650696,282,69
245,0.6199127435684204,446,245
80,0.6184922456741333,200,80
33,0.6169188618659973,293,33
60,0.6169023513793945,462,60
161,0.6163520216941833,340,161
104,0.6161668300628662,305,104
79,0.6161389946937561,254,79
114,0.6157830357551575,385,114
232,0.6155437231063843,354,232
173,0.6152045726776123,419,173
121,0.6150473952293396,582,121
26,0.6147627234458923,413,26
96,0.6140397787094116,411,96
59,0.6121851801872253,248,59
3,0.6119250655174255,225,3
77,0.6115831732749939,220,77
126,0.61015385389328,187,126
135,0.6100534200668335,27,135
212,0.6100035309791565,178,212
198,0.6093614101409912,349,198
176,0.6087667942047119,320,176
170,0.6070928573608398,285,170
48,0.6058568358421326,298,48
18,0.6044519543647766,369,18
194,0.6027607321739197,203,194
129,0.6027500033378601,350,129
123,0.6019097566604614,487,123
132,0.6018293499946594,294,132
141,0.6010865569114685,406,141
0,0.6010541915893555,226,0
100,0.6000528931617737,15,100
174,0.5999054312705994,219,174
202,0.5984789729118347,229,202
142,0.5980457067489624,333,142
219,0.5978260636329651,454,219
78,0.5974435806274414,263,78
138,0.5945923328399658,121,138
9,0.5937122106552124,278,9
15,0.593239963054657,493,15
248,0.5901579260826111,290,248
171,0.5900173187255859,265,171
136,0.5898876786231995,165,136
242,0.5881761908531189,288,242
153,0.5870530009269714,387,153
94,0.5853097438812256,311,94
23,0.585303783416748,207,23
247,0.5852728486061096,302,247
230,0.5850204825401306,318,230
99,0.5848122835159302,472,99
206,0.5847360491752625,258,206
55,0.5832839608192444,559,55
35,0.5828482508659363,234,35
228,0.5804029107093811,209,228
85,0.5749182105064392,270,85
118,0.5744120478630066,338,118
92,0.5738721489906311,158,92
61,0.5734447240829468,267,61
164,0.573222279548645,328,164
205,0.5730817317962646,537,205
125,0.5684614181518555,447,125
50,0.5670021772384644,475,50
236,0.5646600723266602,398,236
192,0.5643392205238342,534,192
196,0.560591459274292,466,196
154,0.5598477721214294,31,154
102,0.5595389008522034,667,102
98,0.5583419799804688,490,98
208,0.5563515424728394,613,208
143,0.5561586618423462,355,143
140,0.5557512640953064,511,140
4,0.5501624345779419,510,4
51,0.546038806438446,374,51
5,0.5425646305084229,374,5
16,0.5425282120704651,730,16
38,0.5414924621582031,583,38
72,0.5412930846214294,362,72
187,0.5378546118736267,361,187
200,0.5376477241516113,300,200
6,0.5374177694320679,533,6
243,0.5358961820602417,327,243
90,0.5237288475036621,471,90
110,0.5196000337600708,509,110
103,0.5180132389068604,202,103
40,0.5150406956672668,345,40
1,0.5107811689376831,521,1
64,0.5092378258705139,355,64
220,0.5027960538864136,602,220
43,0.49458545446395874,516,43
190,0.48653650283813477,466,190
234,0.4582504332065582,643,234
119,0.39293038845062256,714,119
