,similarity,num_datapoints,cluster_id
83,0.7401871085166931,664,83
121,0.7161725163459778,415,121
88,0.7135818600654602,568,88
95,0.7060319185256958,670,95
10,0.6997466683387756,340,10
117,0.6944350600242615,568,117
131,0.6933996081352234,289,131
123,0.6932406425476074,46,123
1,0.6899120807647705,511,1
100,0.6864882111549377,228,100
58,0.68491131067276,323,58
102,0.6843355298042297,305,102
34,0.6838812232017517,471,34
27,0.6831077337265015,507,27
128,0.682867705821991,394,128
112,0.6827930808067322,616,112
5,0.682282030582428,337,5
70,0.6785533428192139,348,70
115,0.6770508289337158,329,115
36,0.6766177415847778,512,36
6,0.6747833490371704,498,6
81,0.6744093894958496,346,81
87,0.6702024936676025,603,87
130,0.6699156761169434,684,130
52,0.6679583191871643,575,52
126,0.6655279994010925,263,126
57,0.6643059253692627,396,57
8,0.6634231209754944,388,8
49,0.6609882116317749,648,49
129,0.6598490476608276,190,129
60,0.6572533249855042,604,60
9,0.6571356654167175,397,9
76,0.6558109521865845,497,76
124,0.6554551124572754,26,124
54,0.6541389226913452,527,54
89,0.6533526182174683,512,89
93,0.6526505947113037,522,93
51,0.6508350968360901,488,51
32,0.6485319137573242,563,32
90,0.6484022736549377,470,90
65,0.6454766392707825,245,65
85,0.644802451133728,367,85
137,0.6424151659011841,334,137
75,0.6421103477478027,555,75
21,0.640690803527832,338,21
116,0.6396856904029846,226,116
91,0.6382281184196472,273,91
48,0.6381211280822754,530,48
28,0.6372905969619751,588,28
136,0.6361292004585266,288,136
96,0.6350067257881165,520,96
35,0.6325014233589172,420,35
62,0.6320977807044983,553,62
63,0.6315150260925293,485,63
44,0.6311395168304443,352,44
73,0.6305121779441833,243,73
79,0.6304495930671692,508,79
19,0.6303114891052246,398,19
134,0.6298507452011108,298,134
122,0.6294168829917908,312,122
18,0.6286172866821289,493,18
119,0.6285846829414368,583,119
108,0.628282368183136,533,108
53,0.6276459693908691,375,53
105,0.6267521381378174,714,105
56,0.6267244219779968,356,56
109,0.6266252994537354,293,109
69,0.6264099478721619,788,69
31,0.626385509967804,469,31
103,0.6260083317756653,465,103
133,0.6254907250404358,496,133
23,0.6239228844642639,509,23
42,0.6236163973808289,338,42
13,0.6231757998466492,226,13
77,0.6229255795478821,391,77
43,0.6222507953643799,628,43
17,0.6216394901275635,293,17
15,0.6215502023696899,488,15
25,0.6212728023529053,446,25
4,0.6206885576248169,208,4
72,0.619617760181427,186,72
86,0.6193986535072327,356,86
33,0.6185529828071594,614,33
64,0.6184654235839844,590,64
110,0.6172734498977661,852,110
30,0.6165987253189087,644,30
98,0.6159417629241943,553,98
3,0.6149184107780457,359,3
74,0.6145773530006409,642,74
120,0.6135164499282837,405,120
66,0.613003134727478,679,66
113,0.6126331686973572,480,113
71,0.6110130548477173,432,71
97,0.6097734570503235,693,97
135,0.605329155921936,574,135
82,0.6025697588920593,351,82
118,0.5999552011489868,778,118
24,0.595501184463501,333,24
59,0.5943232178688049,839,59
84,0.5934014916419983,654,84
94,0.5930694341659546,515,94
39,0.5926237106323242,431,39
101,0.5903123617172241,710,101
14,0.5893785357475281,401,14
125,0.587774395942688,446,125
0,0.58716881275177,516,0
104,0.5847256183624268,535,104
132,0.5817313194274902,576,132
68,0.5817082524299622,651,68
139,0.5810728073120117,489,139
111,0.5798838138580322,704,111
20,0.5784633755683899,645,20
92,0.577976405620575,416,92
50,0.5747027397155762,905,50
22,0.5734505653381348,461,22
138,0.564733624458313,303,138
55,0.5636792182922363,499,55
114,0.5622302889823914,786,114
2,0.5620282292366028,664,2
46,0.5593468546867371,633,46
107,0.5587603449821472,603,107
45,0.5571905970573425,478,45
67,0.5549760460853577,294,67
41,0.5532189011573792,921,41
80,0.5512822866439819,646,80
99,0.5509616732597351,1016,99
37,0.5485262274742126,816,37
106,0.5357658863067627,532,106
11,0.5318100452423096,590,11
40,0.5268334150314331,588,40
29,0.5263546109199524,660,29
16,0.5225173830986023,869,16
47,0.5180399417877197,874,47
61,0.5106406807899475,455,61
12,0.5079038739204407,490,12
127,0.49167710542678833,473,127
38,0.4910174310207367,626,38
78,0.4829156696796417,812,78
26,0.47554636001586914,687,26
7,0.4305208921432495,707,7
