,similarity,num_datapoints,cluster_id
22,0.6783390641212463,301,22
471,0.6781079769134521,16,471
486,0.6779951453208923,7,486
320,0.6774488091468811,47,320
66,0.6770195960998535,213,66
483,0.6769464612007141,13,483
481,0.6761689186096191,234,481
453,0.6759994626045227,24,453
411,0.6757336854934692,203,411
183,0.6751987934112549,46,183
372,0.6751108169555664,10,372
303,0.6750080585479736,139,303
97,0.6741611361503601,101,97
165,0.6740328669548035,203,165
99,0.6738665103912354,276,99
148,0.6735125184059143,95,148
499,0.6734434962272644,216,499
313,0.6733280420303345,31,313
47,0.6725326180458069,10,47
85,0.6724797487258911,24,85
234,0.672128438949585,130,234
111,0.6720292568206787,15,111
93,0.6708692908287048,257,93
345,0.6707651615142822,13,345
264,0.6705843806266785,20,264
315,0.6705498099327087,79,315
104,0.6699496507644653,66,104
77,0.6693939566612244,72,77
488,0.6693897843360901,249,488
215,0.6692056059837341,19,215
237,0.6687977313995361,36,237
193,0.6685641407966614,198,193
113,0.6685009002685547,228,113
485,0.6683014035224915,110,485
190,0.6679711937904358,76,190
79,0.6673095226287842,14,79
432,0.6667824387550354,135,432
256,0.6667507290840149,64,256
73,0.6661560535430908,211,73
360,0.6659113168716431,243,360
250,0.665736973285675,360,250
261,0.6654894948005676,334,261
353,0.6653836965560913,11,353
36,0.6644631028175354,146,36
276,0.663772463798523,74,276
167,0.6632733941078186,82,167
308,0.663135290145874,16,308
127,0.6629066467285156,7,127
241,0.6627731323242188,6,241
338,0.662767767906189,94,338
351,0.6627486348152161,222,351
76,0.6626842021942139,70,76
65,0.6625027060508728,139,65
151,0.6623489260673523,140,151
94,0.6622732877731323,364,94
288,0.6621800661087036,34,288
15,0.6619229912757874,140,15
346,0.6613802909851074,183,346
107,0.6608904600143433,266,107
222,0.6607785820960999,290,222
240,0.6604377031326294,152,240
289,0.6603294014930725,392,289
334,0.6600109338760376,172,334
128,0.6599684357643127,9,128
298,0.6599535942077637,227,298
124,0.6596315503120422,24,124
238,0.6595799922943115,65,238
88,0.6590775847434998,10,88
243,0.6589821577072144,43,243
255,0.6589287519454956,298,255
265,0.6589053869247437,293,265
187,0.6586577892303467,173,187
433,0.6584432125091553,6,433
112,0.6572452783584595,277,112
419,0.6572030186653137,64,419
117,0.6560146808624268,80,117
33,0.6558491587638855,16,33
465,0.6555436849594116,31,465
263,0.6546549201011658,15,263
275,0.6546232104301453,114,275
139,0.6541030406951904,24,139
391,0.6535428166389465,179,391
10,0.6534181237220764,218,10
258,0.653182864189148,19,258
474,0.6531000733375549,195,474
84,0.653057873249054,246,84
61,0.6530086994171143,179,61
83,0.6529447436332703,207,83
278,0.6528761982917786,264,278
68,0.6518761515617371,157,68
312,0.6518192887306213,133,312
171,0.6517688035964966,35,171
467,0.6516777873039246,234,467
134,0.651535153388977,67,134
358,0.651356041431427,185,358
494,0.6510351896286011,206,494
224,0.6510339975357056,161,224
82,0.6506034731864929,95,82
7,0.6498038172721863,146,7
274,0.6497916579246521,292,274
233,0.6492151618003845,213,233
438,0.6489514708518982,241,438
11,0.6488174200057983,221,11
359,0.6479983925819397,8,359
341,0.6475617289543152,29,341
410,0.646912693977356,318,410
384,0.6468061804771423,135,384
206,0.646571695804596,30,206
375,0.6461984515190125,92,375
198,0.6461419463157654,237,198
48,0.6459738612174988,242,48
442,0.6455760598182678,227,442
28,0.645565927028656,239,28
491,0.6455656290054321,256,491
43,0.645359218120575,71,43
144,0.6453204154968262,58,144
20,0.6451336145401001,139,20
305,0.6446687579154968,200,305
147,0.6440894603729248,25,147
143,0.6439942121505737,259,143
100,0.6433826088905334,28,100
466,0.6429048180580139,156,466
441,0.6420857310295105,238,441
393,0.6412564516067505,106,393
350,0.6412383913993835,5,350
6,0.6410750150680542,175,6
285,0.6407904624938965,95,285
253,0.6405879855155945,217,253
212,0.6405709981918335,88,212
213,0.6390720009803772,174,213
318,0.6379441618919373,35,318
490,0.6378845572471619,67,490
254,0.6377361416816711,121,254
329,0.6374996900558472,96,329
392,0.6373423933982849,186,392
390,0.637018084526062,57,390
388,0.6367937326431274,18,388
204,0.6367312669754028,118,204
286,0.6365268230438232,267,286
208,0.6364687085151672,292,208
463,0.636361837387085,29,463
386,0.6358399391174316,112,386
437,0.6357212662696838,192,437
382,0.6354565620422363,7,382
30,0.6349607110023499,232,30
226,0.6348677277565002,193,226
220,0.6344752311706543,149,220
56,0.6341942548751831,86,56
464,0.6340295672416687,180,464
90,0.6339715123176575,9,90
280,0.6339342594146729,231,280
292,0.6338267922401428,200,292
42,0.6335963010787964,224,42
361,0.6333523392677307,170,361
46,0.6333041787147522,217,46
26,0.6328842043876648,69,26
146,0.6322256922721863,5,146
335,0.6315346360206604,325,335
229,0.631350040435791,56,229
443,0.6312152147293091,100,443
418,0.6308712959289551,29,418
284,0.6307844519615173,266,284
493,0.6307629942893982,173,493
197,0.6298611164093018,51,197
296,0.62835693359375,92,296
314,0.6276886463165283,34,314
370,0.6273852586746216,325,370
407,0.6270406246185303,353,407
257,0.6265838146209717,253,257
268,0.6264674067497253,81,268
123,0.6257470846176147,198,123
354,0.6255283355712891,252,354
487,0.6254768967628479,226,487
405,0.62428879737854,173,405
105,0.624049961566925,212,105
246,0.6238216161727905,289,246
210,0.6237757205963135,161,210
86,0.6232427358627319,25,86
400,0.6231566071510315,177,400
445,0.623134434223175,12,445
96,0.6224740743637085,200,96
140,0.6220393776893616,14,140
236,0.6220279932022095,168,236
297,0.6211461424827576,51,297
401,0.6206218004226685,193,401
461,0.620277464389801,144,461
478,0.6198672652244568,275,478
469,0.6196816563606262,336,469
188,0.619330644607544,57,188
387,0.6191298365592957,91,387
364,0.6181926131248474,159,364
40,0.6176748275756836,86,40
294,0.6176595091819763,164,294
168,0.6166154742240906,229,168
182,0.6163101196289062,149,182
333,0.6162152886390686,213,333
211,0.6159969568252563,218,211
497,0.6158491969108582,217,497
424,0.615632951259613,122,424
41,0.6155512928962708,61,41
12,0.6155299544334412,207,12
152,0.6147499680519104,218,152
272,0.6145281791687012,227,272
344,0.6143131852149963,187,344
249,0.6137265563011169,222,249
468,0.6136792302131653,212,468
300,0.613403856754303,161,300
13,0.6131303906440735,307,13
307,0.6129039525985718,230,307
5,0.6125636100769043,207,5
0,0.6120549440383911,97,0
259,0.6119874715805054,55,259
456,0.6118066310882568,204,456
316,0.6117674112319946,94,316
52,0.6115537285804749,80,52
356,0.6112768054008484,55,356
122,0.6110671758651733,170,122
138,0.6099341511726379,164,138
368,0.6096590757369995,183,368
32,0.6088455319404602,99,32
98,0.6084280610084534,234,98
267,0.6079778075218201,131,267
309,0.607509434223175,87,309
154,0.6067745089530945,242,154
431,0.6065289974212646,190,431
69,0.6061936616897583,395,69
63,0.6061797738075256,158,63
57,0.6061238050460815,166,57
62,0.6054309010505676,73,62
325,0.605372965335846,111,325
44,0.6051194667816162,219,44
235,0.6050815582275391,261,235
293,0.6050532460212708,228,293
39,0.6046528220176697,250,39
4,0.6042612791061401,244,4
156,0.6025076508522034,295,156
207,0.6015348434448242,218,207
414,0.6012620329856873,233,414
339,0.600021481513977,310,339
153,0.5998235940933228,52,153
484,0.5995228290557861,182,484
357,0.5973691940307617,260,357
95,0.597065269947052,145,95
109,0.5968931913375854,134,109
319,0.5963393449783325,191,319
413,0.5962092876434326,215,413
299,0.5942542552947998,137,299
482,0.5937140583992004,305,482
71,0.5933760404586792,142,71
53,0.5920602083206177,338,53
247,0.5914623737335205,219,247
492,0.5911150574684143,91,492
219,0.5891332626342773,127,219
330,0.5884737372398376,97,330
455,0.5884371995925903,93,455
251,0.5882346630096436,203,251
459,0.5877892374992371,181,459
14,0.5875587463378906,396,14
389,0.5870416760444641,129,389
260,0.58701491355896,226,260
135,0.5868444442749023,193,135
108,0.5865521430969238,222,108
328,0.5864437222480774,131,328
9,0.5861696004867554,286,9
161,0.585205614566803,182,161
373,0.5849629044532776,201,373
310,0.5843347311019897,98,310
159,0.5839183926582336,129,159
172,0.5836604237556458,287,172
420,0.5829766988754272,333,420
45,0.5826876759529114,192,45
194,0.581929087638855,232,194
347,0.5815498232841492,278,347
29,0.5805328488349915,206,29
155,0.5776350498199463,180,155
110,0.5769193768501282,356,110
269,0.5767222046852112,205,269
460,0.5743440389633179,201,460
340,0.573314368724823,15,340
383,0.572282075881958,230,383
131,0.5715349316596985,215,131
336,0.5712583661079407,245,336
291,0.5695863366127014,233,291
429,0.5676711797714233,349,429
470,0.5673626065254211,320,470
121,0.5661447644233704,333,121
59,0.565767765045166,370,59
462,0.5653502941131592,179,462
287,0.5633816719055176,126,287
217,0.5627853870391846,328,217
87,0.5607047080993652,157,87
176,0.5585736632347107,272,176
106,0.5581219792366028,318,106
473,0.5576586127281189,199,473
142,0.5576210618019104,319,142
449,0.5557495951652527,178,449
366,0.5529703497886658,192,366
177,0.5529474020004272,26,177
304,0.5529206395149231,329,304
51,0.5526531934738159,110,51
114,0.552168071269989,183,114
273,0.5501021146774292,259,273
103,0.5494864583015442,198,103
166,0.5485978126525879,284,166
380,0.546373188495636,392,380
266,0.5457470417022705,255,266
412,0.5453121662139893,340,412
227,0.5437651872634888,362,227
399,0.5437014698982239,342,399
322,0.543654203414917,204,322
120,0.5412979125976562,286,120
417,0.5353707075119019,136,417
81,0.5324962735176086,273,81
440,0.531073272228241,87,440
378,0.5283165574073792,94,378
126,0.5238541960716248,328,126
202,0.5193716287612915,45,202
149,0.5149937272071838,386,149
205,0.5110082626342773,370,205
404,0.504838228225708,274,404
421,0.5037361979484558,156,421
25,0.503598690032959,364,25
448,0.49677687883377075,204,448
130,0.49306243658065796,372,130
262,0.4807877838611603,233,262
49,0.47106224298477173,319,49
385,0.4475734829902649,321,385
472,0.4355560839176178,422,472
185,0.4066251516342163,349,185
