,similarity,num_datapoints,cluster_id
355,0.5776744484901428,538,355
327,0.5676145553588867,1415,327
232,0.5669497847557068,194,232
61,0.5569671392440796,5104,61
484,0.5552505254745483,4995,484
230,0.5539917349815369,2339,230
161,0.5469620823860168,831,161
524,0.5372442007064819,1622,524
599,0.5208306908607483,81,599
554,0.5179188847541809,944,554
525,0.5143893361091614,404,525
293,0.5092228651046753,1457,293
471,0.5079938173294067,431,471
328,0.5070192217826843,2124,328
365,0.5044417977333069,743,365
538,0.4935491979122162,5039,538
146,0.48904961347579956,855,146
383,0.48799222707748413,649,383
553,0.4798309803009033,520,553
139,0.47776898741722107,2582,139
214,0.4770634174346924,2994,214
544,0.4761074185371399,2799,544
380,0.47182512283325195,667,380
227,0.44927600026130676,2590,227
268,0.447145938873291,468,268
163,0.44651511311531067,414,163
444,0.44231611490249634,724,444
433,0.43700531125068665,3464,433
569,0.4358895719051361,2323,569
176,0.4315304756164551,690,176
