,similarity,num_datapoints,cluster_id
98,0.7416172623634338,6,98
168,0.715722918510437,406,168
49,0.7138398289680481,277,49
119,0.7091528177261353,123,119
164,0.7085239887237549,4,164
137,0.7060412764549255,115,137
160,0.7035884857177734,35,160
54,0.6944307684898376,75,54
43,0.6937906742095947,203,43
146,0.691928505897522,251,146
186,0.687957763671875,224,186
8,0.6876753568649292,352,8
73,0.6869328618049622,272,73
85,0.6846965551376343,327,85
165,0.6816219091415405,240,165
77,0.6793919205665588,160,77
38,0.6782354712486267,196,38
126,0.6779252290725708,277,126
87,0.6700031161308289,138,87
91,0.6670750379562378,516,91
12,0.6667529940605164,185,12
95,0.6665824055671692,220,95
5,0.6663941144943237,197,5
144,0.6627683043479919,312,144
6,0.6608790159225464,69,6
167,0.6607806086540222,239,167
72,0.6606743335723877,233,72
23,0.6579728722572327,274,23
149,0.6557467579841614,251,149
97,0.6555831432342529,178,97
116,0.6546587944030762,235,116
121,0.6531744599342346,311,121
69,0.6515885591506958,265,69
75,0.6498045921325684,175,75
3,0.6491761803627014,267,3
68,0.6491407155990601,429,68
96,0.6488462686538696,209,96
142,0.647930383682251,212,142
57,0.6467856168746948,258,57
143,0.6459745764732361,211,143
35,0.6407131552696228,61,35
117,0.6382516622543335,192,117
162,0.6378722190856934,343,162
84,0.6349559426307678,67,84
83,0.6347766518592834,337,83
158,0.6346132159233093,167,158
94,0.6345467567443848,364,94
173,0.6326876282691956,304,173
79,0.6320961117744446,330,79
82,0.6315904259681702,239,82
78,0.6294642090797424,82,78
70,0.627909243106842,67,70
182,0.6263203620910645,182,182
138,0.6239855289459229,217,138
45,0.6238370537757874,316,45
104,0.6219372153282166,107,104
185,0.6209500432014465,208,185
67,0.6200646758079529,251,67
14,0.6166141629219055,160,14
25,0.615067720413208,232,25
193,0.6139088869094849,173,193
41,0.6127468347549438,187,41
196,0.61094069480896,221,196
11,0.6082540154457092,297,11
52,0.6079388856887817,259,52
115,0.6071823835372925,244,115
58,0.606671154499054,301,58
131,0.6064272522926331,237,131
112,0.6060388684272766,351,112
37,0.6055659651756287,259,37
61,0.6055564284324646,247,61
46,0.6033402681350708,173,46
10,0.602519154548645,126,10
187,0.6024526357650757,231,187
194,0.6020286679267883,360,194
76,0.6002606153488159,189,76
81,0.5979630351066589,234,81
92,0.5975510478019714,245,92
178,0.5961169600486755,230,178
166,0.5955882668495178,199,166
1,0.5944105982780457,301,1
183,0.591768741607666,200,183
156,0.5915819406509399,206,156
136,0.5904580354690552,218,136
170,0.5878863334655762,307,170
130,0.5869079232215881,270,130
198,0.5863642692565918,288,198
48,0.5851662755012512,225,48
153,0.5833533406257629,274,153
127,0.5829665064811707,394,127
42,0.5829533338546753,348,42
188,0.5807768702507019,308,188
20,0.5802044868469238,322,20
157,0.5779480338096619,181,157
133,0.5768527388572693,207,133
111,0.5761145353317261,245,111
4,0.5753351449966431,307,4
80,0.5743812918663025,108,80
122,0.5742474794387817,289,122
30,0.5733653903007507,344,30
155,0.5728453993797302,250,155
102,0.5719001889228821,215,102
21,0.5711715817451477,282,21
100,0.5682498216629028,169,100
169,0.5672087073326111,215,169
184,0.5655474662780762,363,184
60,0.5654959678649902,174,60
2,0.5653813481330872,355,2
107,0.5647714138031006,146,107
175,0.5645309686660767,396,175
7,0.5634105205535889,273,7
51,0.5628923773765564,182,51
0,0.5614187717437744,300,0
120,0.5607157349586487,255,120
39,0.5604720115661621,261,39
109,0.5591971278190613,352,109
50,0.5583897233009338,210,50
