,similarity,num_datapoints,cluster_id
581,1.000000238418579,1,581
1236,1.000000238418579,1,1236
1095,1.0000001192092896,1,1095
1297,1.0000001192092896,1,1297
1466,1.0000001192092896,1,1466
802,1.0000001192092896,1,802
1110,1.0000001192092896,1,1110
1126,1.0000001192092896,1,1126
352,1.0000001192092896,1,352
52,1.0000001192092896,1,52
691,1.0000001192092896,1,691
1305,1.0000001192092896,1,1305
319,1.0000001192092896,1,319
713,1.0000001192092896,1,713
275,1.0000001192092896,1,275
236,1.0000001192092896,1,236
75,1.0000001192092896,1,75
383,1.0000001192092896,1,383
1889,1.0000001192092896,1,1889
1893,1.0000001192092896,1,1893
211,1.0000001192092896,1,211
204,1.0000001192092896,1,204
1607,1.0000001192092896,1,1607
746,1.0000001192092896,1,746
1291,1.0000001192092896,1,1291
849,1.0000001192092896,1,849
1399,1.0000001192092896,1,1399
1613,1.0000001192092896,1,1613
1467,1.0000001192092896,1,1467
54,1.0000001192092896,1,54
935,1.0000001192092896,1,935
1365,1.0000001192092896,1,1365
400,1.0000001192092896,1,400
635,1.0000001192092896,1,635
1561,1.0000001192092896,1,1561
938,1.0000001192092896,1,938
1326,1.0000001192092896,1,1326
1069,1.0000001192092896,1,1069
1336,1.0000001192092896,1,1336
1002,1.0000001192092896,1,1002
181,1.0,1,181
1920,1.0,1,1920
1233,1.0,1,1233
209,1.0,1,209
1230,1.0,1,1230
1206,1.0,1,1206
521,1.0,1,521
216,1.0,1,216
599,1.0,1,599
873,1.0,1,873
950,1.0,1,950
1824,1.0,1,1824
1406,1.0,1,1406
1242,1.0,1,1242
608,1.0,1,608
956,1.0,1,956
1927,1.0,1,1927
1544,1.0,1,1544
966,1.0,1,966
843,1.0,1,843
1931,1.0,1,1931
1933,1.0,1,1933
127,1.0,1,127
764,1.0,1,764
1536,1.0,1,1536
1389,1.0,1,1389
509,1.0,1,509
260,1.0,1,260
1047,1.0,1,1047
1199,1.0,1,1199
1565,1.0,1,1565
402,1.0,1,402
378,1.0,1,378
910,1.0,1,910
679,1.0,1,679
928,1.0,1,928
687,1.0,1,687
354,1.0,1,354
1075,1.0,1,1075
351,1.0,1,351
898,1.0,1,898
344,1.0,1,344
772,1.0,1,772
339,1.0,1,339
1070,1.0,1,1070
1148,1.0,1,1148
1852,1.0,1,1852
1854,1.0,1,1854
1860,1.0,1,1860
310,1.0,1,310
306,1.0,1,306
1424,1.0,1,1424
632,1.0,1,632
1187,1.0,1,1187
262,1.0,1,262
1103,1.0,1,1103
459,1.0,1,459
111,1.0,1,111
573,1.0,1,573
1638,1.0,1,1638
36,1.0,1,36
1956,1.0,1,1956
779,1.0,1,779
1952,1.0,1,1952
22,1.0,1,22
69,1.0,1,69
809,1.0,1,809
1329,1.0,1,1329
29,1.0,1,29
1650,1.0,1,1650
793,1.0,1,793
1955,1.0,1,1955
49,1.0,1,49
2,1.0,1,2
1349,1.0,1,1349
1942,0.9999999403953552,1,1942
791,0.9999999403953552,1,791
1084,0.9999999403953552,1,1084
1480,0.9999999403953552,1,1480
665,0.9999999403953552,1,665
1735,0.9999999403953552,1,1735
1961,0.9999999403953552,1,1961
801,0.9999999403953552,1,801
1768,0.9999999403953552,1,1768
220,0.9999999403953552,1,220
1152,0.9999999403953552,1,1152
123,0.9999999403953552,1,123
330,0.9999999403953552,1,330
1599,0.9999999403953552,1,1599
1878,0.9999998807907104,1,1878
903,0.9999998807907104,1,903
68,0.9999998807907104,1,68
511,0.9999998807907104,1,511
434,0.9999998807907104,1,434
1917,0.9999998807907104,1,1917
265,0.9999998807907104,1,265
457,0.9999998807907104,1,457
618,0.9999998807907104,1,618
1593,0.9999998807907104,1,1593
183,0.9999998807907104,1,183
1037,0.9999998807907104,1,1037
479,0.9999998807907104,1,479
948,0.9999998807907104,1,948
852,0.9999998807907104,1,852
371,0.9999998807907104,1,371
1382,0.9999998807907104,1,1382
149,0.9999998807907104,1,149
63,0.9999998807907104,1,63
1431,0.9999998807907104,1,1431
388,0.9999998807907104,1,388
1261,0.9999998807907104,1,1261
775,0.9999998807907104,1,775
1098,0.9999998807907104,1,1098
1658,0.9999998807907104,1,1658
815,0.9999998807907104,1,815
726,0.9999998807907104,1,726
1548,0.9999998807907104,1,1548
159,0.9999998807907104,1,159
490,0.9999998211860657,1,490
250,0.9278862476348877,3,250
1192,0.9259011745452881,2,1192
93,0.9162943959236145,2,93
1348,0.9125562906265259,2,1348
120,0.9115522503852844,3,120
115,0.9111307859420776,2,115
803,0.907824695110321,2,803
30,0.9036112427711487,2,30
762,0.8995113968849182,2,762
1883,0.8952100872993469,2,1883
101,0.8947252631187439,3,101
1384,0.8937552571296692,2,1384
1625,0.8920180201530457,2,1625
804,0.8904977440834045,3,804
1051,0.8902236819267273,2,1051
1738,0.8899537324905396,2,1738
258,0.888640820980072,2,258
1043,0.8876031637191772,2,1043
830,0.8865968585014343,2,830
325,0.8862638473510742,2,325
1710,0.8853640556335449,2,1710
698,0.8798971176147461,2,698
1523,0.8784660696983337,2,1523
1416,0.8753843307495117,3,1416
1634,0.8746979236602783,2,1634
586,0.8735945224761963,2,586
189,0.8734531998634338,2,189
488,0.8733340501785278,2,488
385,0.8711502552032471,2,385
